ID,Timestamp,Model,Satisfied,Avg_Satisfaction,Avg_Path_Length,Client_Energy,Malicious_Energy,Benevolent_Energy,Relay_Energy,Avg_Sensor_Energy
1,2026-03-21 08:01:07,EigenTrust,YES,0.99728,4.59723,28368.88728,860.25042,1328.49911,10642.70986,206.00173
2,2026-03-21 08:02:14,EigenTrust,YES,0.9834,3.96355,29175.73153,1475.27401,3884.18494,4019.32123,192.77256
3,2026-03-21 08:03:21,EigenTrust,YES,0.99885,3.47949,32015.55887,851.36604,1413.89921,5008.8442,196.44834
4,2026-03-21 08:04:28,EigenTrust,YES,0.98531,3.7475,20275.86913,679.41671,2872.4864,10590.71964,172.09246
5,2026-03-21 08:05:35,EigenTrust,YES,0.99324,4.4805,19594.14641,641.17711,1629.57979,5767.9409,138.16422
6,2026-03-21 08:06:42,EigenTrust,YES,0.98978,4.62039,17640.4638,1470.60165,1673.13178,10992.3357,158.88266
7,2026-03-21 08:07:49,EigenTrust,YES,0.98452,3.71769,17109.50865,1803.57623,3169.15222,3954.22434,130.18231
8,2026-03-21 08:08:56,EigenTrust,YES,0.99107,5.03383,30731.29387,1269.81132,2760.09468,10828.66732,227.94934
9,2026-03-21 08:09:03,EigenTrust,YES,0.99806,4.7429,25037.82647,2040.7281,3581.39604,9162.30699,199.11129
10,2026-03-21 08:10:10,EigenTrust,YES,0.99969,5.33598,30552.29298,801.8976,2412.46219,11896.86344,228.31758
11,2026-03-21 08:11:17,EigenTrust,YES,0.98516,5.19485,32455.13086,707.21912,2303.10737,6696.72395,210.81091
12,2026-03-21 08:12:24,EigenTrust,YES,0.99573,4.53303,25406.11619,1271.35013,2384.77144,4504.15772,167.83198
13,2026-03-21 08:13:31,EigenTrust,YES,0.99125,3.33228,21149.67137,1457.01357,2165.99445,6815.83233,157.94256
14,2026-03-21 08:14:38,EigenTrust,YES,0.98551,3.43086,26955.79475,1709.85801,1220.22585,11028.25308,204.57066
15,2026-03-21 08:15:45,EigenTrust,YES,0.99794,3.14654,30712.94666,1084.88793,1969.07462,7526.24908,206.46579
16,2026-03-21 08:16:52,EigenTrust,YES,0.99948,4.11915,30864.81997,1031.07197,2391.99546,8880.88234,215.84385
17,2026-03-21 08:17:59,EigenTrust,YES,0.99519,5.09453,30778.31306,1424.43152,1592.81457,5937.88322,198.66721
18,2026-03-21 08:18:06,EigenTrust,YES,0.98058,3.54336,30992.7388,1939.16268,1873.41981,7216.74827,210.11035
19,2026-03-21 08:19:13,EigenTrust,YES,0.9901,4.56144,18229.71146,648.90111,2254.64696,8427.58362,147.80422
20,2026-03-21 08:20:20,EigenTrust,YES,0.98327,5.15733,29481.30042,1702.16086,1983.71507,6601.7779,198.84477
21,2026-03-21 08:21:27,EigenTrust,YES,0.99295,4.6587,20843.50443,1255.21151,1162.16231,10066.67225,166.63775
22,2026-03-21 08:22:34,EigenTrust,YES,0.99202,3.11947,20543.02794,1888.13691,2046.92506,11709.8151,180.93953
23,2026-03-21 08:23:41,EigenTrust,YES,0.98504,4.17341,28189.53081,1918.89731,2331.17287,4100.34651,182.69974
24,2026-03-21 08:24:48,EigenTrust,YES,0.99295,4.50082,21372.56667,772.96725,1297.89487,11897.5765,176.70503
25,2026-03-21 08:25:55,EigenTrust,YES,0.99785,3.78722,18698.72733,1824.75902,3889.02984,10287.78244,173.50149
26,2026-03-21 08:26:02,EigenTrust,YES,0.99443,4.60742,33954.44379,1015.08204,2397.55363,6616.8193,219.91949
27,2026-03-21 08:27:09,EigenTrust,YES,0.99453,3.61144,25623.43183,1855.83529,3910.23217,9112.44259,202.50971
28,2026-03-21 08:28:16,EigenTrust,YES,0.98362,3.32449,18302.99451,1013.84296,3605.86599,9913.68032,164.18192
29,2026-03-21 08:29:23,EigenTrust,YES,0.98711,4.81168,21527.53488,1860.9447,2127.08312,5492.92127,155.04242
30,2026-03-21 08:30:30,EigenTrust,YES,0.99167,5.27189,17281.88327,2023.0817,2651.47986,10833.98024,163.95213
