ID,Timestamp,Model,Satisfied,Avg_Satisfaction,Avg_Path_Length,Client_Energy,Malicious_Energy,Benevolent_Energy,Relay_Energy,Avg_Sensor_Energy
1,2026-03-21 08:01:07,BTRM_WSN,YES,0.98655,3.66204,26422.93281,1021.68083,2068.61606,8949.6513,192.3144
2,2026-03-21 08:02:14,BTRM_WSN,YES,0.98797,3.94148,17519.59191,1115.40146,2467.09127,8064.55229,145.83318
3,2026-03-21 08:03:21,BTRM_WSN,YES,0.97858,5.14879,29645.33364,1374.54958,1124.55282,4364.34239,182.54389
4,2026-03-21 08:04:28,BTRM_WSN,YES,0.97859,3.77629,30189.18175,1629.70417,1920.66467,9656.26735,216.97909
5,2026-03-21 08:05:35,BTRM_WSN,YES,0.98901,5.18914,28492.22288,1433.13124,1750.90664,9923.4724,207.99867
6,2026-03-21 08:06:42,BTRM_WSN,YES,0.98091,5.40041,32576.89764,1055.23405,2678.76756,3212.79757,197.61848
7,2026-03-21 08:07:49,BTRM_WSN,YES,0.99109,5.29642,27831.00871,1564.40123,3277.56773,7855.55169,202.64265
8,2026-03-21 08:08:56,BTRM_WSN,YES,0.97608,4.77012,18772.09018,844.1686,2565.84822,6381.62458,142.81866
9,2026-03-21 08:09:03,BTRM_WSN,YES,0.97787,3.96029,27919.56269,815.30466,1503.42498,5906.88126,180.72587
10,2026-03-21 08:10:10,BTRM_WSN,YES,0.98328,4.51716,21766.49779,1771.7278,1987.68407,5013.66953,152.6979
11,2026-03-21 08:11:17,BTRM_WSN,YES,0.98435,3.41147,19370.96642,904.29779,2029.05637,6238.94107,142.71631
12,2026-03-21 08:12:24,BTRM_WSN,YES,0.99094,5.45661,15654.06469,1596.78647,2364.71838,10969.11919,152.92344
13,2026-03-21 08:13:31,BTRM_WSN,YES,0.97938,5.30664,32037.28423,1166.53142,2643.70007,5560.61225,207.04064
14,2026-03-21 08:14:38,BTRM_WSN,YES,0.98225,3.30086,31219.92816,872.61883,2565.98937,11349.44283,230.0399
15,2026-03-21 08:15:45,BTRM_WSN,YES,0.97351,4.74177,29037.68966,1894.7253,2301.41788,4004.16324,186.18998
16,2026-03-21 08:16:52,BTRM_WSN,YES,0.98687,5.36143,28570.58945,813.70696,2404.71444,5985.92377,188.87467
17,2026-03-21 08:17:59,BTRM_WSN,YES,0.98522,3.72358,20026.33928,1169.80956,2909.14093,6867.3178,154.86304
18,2026-03-21 08:18:06,BTRM_WSN,YES,0.98622,4.93871,25748.14023,1645.34069,1264.13886,11174.01543,199.15818
19,2026-03-21 08:19:13,BTRM_WSN,YES,0.9896,4.20666,22414.48202,1584.29921,2448.26365,7741.16955,170.94107
20,2026-03-21 08:20:20,BTRM_WSN,YES,0.99408,3.53137,27352.5583,1969.53675,3395.30051,9445.12382,210.8126
21,2026-03-21 08:21:27,BTRM_WSN,YES,0.97483,3.21157,25941.46053,1396.47111,3843.5892,5750.81303,184.66167
22,2026-03-21 08:22:34,BTRM_WSN,YES,0.98686,4.37887,18316.70126,915.59771,3512.50768,4790.63807,137.67722
23,2026-03-21 08:23:41,BTRM_WSN,YES,0.99344,5.48692,23572.14106,1415.49021,1907.42537,3686.05599,152.90556
24,2026-03-21 08:24:48,BTRM_WSN,YES,0.97495,4.70759,17250.7885,1521.66398,3705.34984,5864.73765,141.7127
25,2026-03-21 08:25:55,BTRM_WSN,YES,0.98501,4.03833,21035.83029,1231.02724,1064.25405,5241.72371,142.86418
26,2026-03-21 08:26:02,BTRM_WSN,YES,0.97509,4.88584,30863.00202,1283.52953,2108.28773,5757.60463,200.06212
27,2026-03-21 08:27:09,BTRM_WSN,YES,0.99175,3.522,24925.81565,980.11667,3664.6907,3765.22269,166.67923
28,2026-03-21 08:28:16,BTRM_WSN,YES,0.98538,4.13181,25825.63546,1957.58144,2677.2023,7828.18312,191.44301
29,2026-03-21 08:29:23,BTRM_WSN,YES,0.97714,4.97593,28331.46948,1022.31872,2420.86837,7540.58434,196.5762
30,2026-03-21 08:30:30,BTRM_WSN,YES,0.99055,4.61228,18402.26216,1361.48775,2366.35031,4658.5631,133.94332
