ID,Timestamp,Model,Satisfied,Avg_Satisfaction,Avg_Path_Length,Client_Energy,Malicious_Energy,Benevolent_Energy,Relay_Energy,Avg_Sensor_Energy
1,2026-03-21 08:01:07,TRIP,YES,0.97282,3.34493,31879.97598,1882.66717,1879.34126,9702.98189,226.72483
2,2026-03-21 08:02:14,TRIP,YES,0.98094,4.62352,27418.61814,1139.06407,3158.0745,4238.654,179.77205
3,2026-03-21 08:03:21,TRIP,YES,0.99071,3.78499,25082.27626,771.95588,2935.81874,10734.88076,197.62466
4,2026-03-21 08:04:28,TRIP,YES,0.97753,4.75429,17496.99349,2135.5461,1783.78714,7648.07924,145.32203
5,2026-03-21 08:05:35,TRIP,YES,0.98251,5.55179,23811.94361,1215.27259,3372.81944,10621.60455,195.1082
6,2026-03-21 08:06:42,TRIP,YES,0.99256,5.60541,17977.28228,1799.28197,2810.68214,4945.6707,137.66459
7,2026-03-21 08:07:49,TRIP,YES,0.98748,4.29644,18130.90953,1657.34385,2258.3235,7355.5493,147.01063
8,2026-03-21 08:08:56,TRIP,YES,0.97844,4.11003,19094.62914,2247.43106,2528.7787,6403.30047,151.3707
9,2026-03-21 08:09:03,TRIP,YES,0.98787,4.33341,29483.37861,1607.79793,2910.80015,5164.65682,195.83317
10,2026-03-21 08:10:10,TRIP,YES,0.97963,4.25302,29491.53299,2222.04861,3014.52579,7882.60376,213.05356
11,2026-03-21 08:11:17,TRIP,YES,0.99025,3.35208,31241.50058,1741.13946,1997.54369,8205.28522,215.92734
12,2026-03-21 08:12:24,TRIP,YES,0.97725,3.63218,22917.61694,1564.73536,1860.92139,10509.11442,184.26194
13,2026-03-21 08:13:31,TRIP,YES,0.98681,5.20297,19364.11558,1964.1566,3312.91242,8407.28053,165.24233
14,2026-03-21 08:14:38,TRIP,YES,0.98298,3.48835,17223.38557,1874.27847,2226.41806,10563.41822,159.4375
15,2026-03-21 08:15:45,TRIP,YES,0.98497,4.74552,16409.24917,1884.96653,2336.30854,5977.81137,133.04168
16,2026-03-21 08:16:52,TRIP,YES,0.97374,3.42125,29587.8879,1254.32764,2537.05963,8576.43311,209.77854
17,2026-03-21 08:17:59,TRIP,YES,0.97144,3.49811,26657.36281,690.8702,2389.42833,4011.45694,168.74559
18,2026-03-21 08:18:06,TRIP,YES,0.98254,4.47087,28136.14643,931.60285,3078.86994,9834.2264,209.90423
19,2026-03-21 08:19:13,TRIP,YES,0.99203,3.51503,28492.98023,1304.60659,2227.61898,6120.60835,190.72907
20,2026-03-21 08:20:20,TRIP,YES,0.98402,5.67638,24292.44493,849.1423,1262.71061,10572.63869,184.88468
21,2026-03-21 08:21:27,TRIP,YES,0.97092,3.43089,33565.61874,2129.8367,3882.63248,10590.19891,250.84143
22,2026-03-21 08:22:34,TRIP,YES,0.96859,3.80162,26045.49988,944.23422,2783.9855,5564.98913,176.69354
23,2026-03-21 08:23:41,TRIP,YES,0.96848,4.69921,28342.56866,681.31049,1661.61648,5791.92119,182.38708
24,2026-03-21 08:24:48,TRIP,YES,0.96822,4.23275,21164.97994,2007.41603,3219.11919,10985.32635,186.88421
25,2026-03-21 08:25:55,TRIP,YES,0.9779,5.64387,18022.74793,1127.34779,3876.33733,8007.46777,155.1695
26,2026-03-21 08:26:02,TRIP,YES,0.96856,3.89374,25888.30116,1157.0542,2371.01142,4655.19699,170.35782
27,2026-03-21 08:27:09,TRIP,YES,0.99343,4.503,31057.63934,1636.29948,3914.19373,11219.09867,239.13616
28,2026-03-21 08:28:16,TRIP,YES,0.97194,5.45322,28221.85119,753.98383,2335.41865,11847.42096,215.79337
29,2026-03-21 08:29:23,TRIP,YES,0.97197,5.62929,32848.1577,1150.02697,2844.30333,5100.47761,209.71483
30,2026-03-21 08:30:30,TRIP,YES,0.97603,4.99233,25785.64035,831.81409,4286.28084,11983.20334,214.43469
