ID,Timestamp,Model,Satisfied,Avg_Satisfaction,Avg_Path_Length,Client_Energy,Malicious_Energy,Benevolent_Energy,Relay_Energy,Avg_Sensor_Energy
1,2026-03-21 08:01:07,PowerTrust,YES,0.99602,3.62681,26261.8554,786.46851,3733.75029,8710.51769,197.46296
2,2026-03-21 08:02:14,PowerTrust,YES,0.99665,3.48342,25033.39421,906.17808,2526.94879,4906.39801,166.8646
3,2026-03-21 08:03:21,PowerTrust,YES,0.99368,4.2715,21017.57079,1744.59978,1768.55528,4434.08614,144.82406
4,2026-03-21 08:04:28,PowerTrust,YES,0.99416,3.29519,22018.05315,1077.04557,1391.27933,10862.97035,176.74674
5,2026-03-21 08:05:35,PowerTrust,YES,0.99996,4.58372,23434.01648,1555.99006,3194.63888,5425.282,168.04964
6,2026-03-21 08:06:42,PowerTrust,YES,0.99248,4.50902,22758.20839,1428.10572,2248.59059,5710.91644,160.72911
7,2026-03-21 08:07:49,PowerTrust,YES,0.99216,3.0546,29285.05535,1897.99435,1541.06187,7701.12927,202.1262
8,2026-03-21 08:08:56,PowerTrust,YES,0.99739,3.82374,27099.98695,1794.38175,2054.62022,5313.81951,181.31404
9,2026-03-21 08:09:03,PowerTrust,YES,0.9947,4.12567,24346.34748,1736.95009,1181.1903,4286.49578,157.75492
10,2026-03-21 08:10:10,PowerTrust,YES,0.99716,3.36962,22229.80307,1756.55714,2004.12485,7792.08813,168.91287
11,2026-03-21 08:11:17,PowerTrust,YES,0.99782,4.19025,30505.30353,1527.98267,1205.78256,4327.01134,187.8304
12,2026-03-21 08:12:24,PowerTrust,YES,0.99221,3.63373,27575.43941,657.38419,1720.11539,4231.01349,170.91976
13,2026-03-21 08:13:31,PowerTrust,YES,0.99427,4.11561,16992.32775,1722.31007,1060.57105,8424.28037,140.99745
14,2026-03-21 08:14:38,PowerTrust,YES,0.99632,3.37207,22228.91037,1907.05459,2947.29651,4410.55228,157.46907
15,2026-03-21 08:15:45,PowerTrust,YES,0.99619,4.14301,19971.34418,1029.5073,2501.8641,9588.83907,165.45777
16,2026-03-21 08:16:52,PowerTrust,YES,0.992,4.5123,28960.70636,1024.87773,2303.13823,3018.61616,176.53669
17,2026-03-21 08:17:59,PowerTrust,YES,0.99544,3.41514,18661.29707,550.17736,2033.67573,6346.82092,137.95986
18,2026-03-21 08:18:06,PowerTrust,YES,0.99512,3.59455,19191.7706,1135.35753,1655.56432,9257.44093,156.20067
19,2026-03-21 08:19:13,PowerTrust,YES,0.99794,4.4985,21695.49474,1743.40965,1494.38824,5339.16122,151.36227
20,2026-03-21 08:20:20,PowerTrust,YES,0.9935,2.84073,15628.85561,1294.30876,1504.34403,3793.75628,111.10632
21,2026-03-21 08:21:27,PowerTrust,YES,0.99321,3.83652,20509.94466,979.32313,3234.48383,11183.19843,179.53475
22,2026-03-21 08:22:34,PowerTrust,YES,0.99961,2.91768,27753.40361,640.65242,2305.81391,4535.58642,176.17728
23,2026-03-21 08:23:41,PowerTrust,YES,0.99815,3.32282,27679.46306,1164.57493,3060.08562,3226.45991,175.65292
24,2026-03-21 08:24:48,PowerTrust,YES,0.99578,4.23103,20012.22641,995.5191,2754.2432,3298.0338,135.30011
25,2026-03-21 08:25:55,PowerTrust,YES,0.99359,4.66379,29223.08302,847.08143,1298.45826,8171.49897,197.70061
26,2026-03-21 08:26:02,PowerTrust,YES,0.99831,2.81875,15501.28926,1644.70009,2320.26331,7868.75134,136.67502
27,2026-03-21 08:27:09,PowerTrust,YES,0.99695,4.75478,31449.45082,1421.43659,1148.56587,8267.7429,211.43598
28,2026-03-21 08:28:16,PowerTrust,YES,0.99985,4.45598,27436.84864,1675.79078,2217.18729,4541.96372,179.35895
29,2026-03-21 08:29:23,PowerTrust,YES,0.99588,3.71875,19721.73376,1522.82326,1515.16786,4489.67051,136.24698
30,2026-03-21 08:30:30,PowerTrust,YES,0.99932,3.96449,15950.23894,758.58592,1813.7969,5122.63147,118.22627
