TRMSim-WSN Simulation Results - Tab-Separated Values
Generated: 2026-03-20 08:00:00
Scenario: drone-swarm  |  Model: TRIP  |  Total Records: 50

ID	Timestamp	Model	Satisfied	Avg_Satisfaction	Avg_Path_Length	Client_Energy	Malicious_Energy	Benevolent_Energy	Relay_Energy	Avg_Sensor_Energy	PreTrusted_Energy	PowerNode_Energy	VeryHigh_Count	High_Count	Medium_Count	Low_Count	VeryLow_Count	VeryHigh_%	High_%	Medium_%	Low_%	VeryLow_%
1	2026-03-20 08:01:07	TRIP	YES	0,95679	3,34673	7894,13125	288,71834	308,76368	646,86097	304,61581	0,0	0,0	27	1	0	1	1	90.00%	3.33%	0.00%	3.33%	3.33%
2	2026-03-20 08:02:14	TRIP	YES	0,94523	2,78952	10262,58140	214,12748	673,38593	549,92755	390,00075	0,0	0,0	25	1	1	2	1	83.33%	3.33%	3.33%	6.67%	3.33%
3	2026-03-20 08:03:21	TRIP	YES	0,94255	3,32980	7198,58047	104,67239	450,91709	427,88038	272,73501	0,0	0,0	26	0	1	2	1	86.67%	0.00%	3.33%	6.67%	3.33%
4	2026-03-20 08:04:28	TRIP	YES	0,93687	3,20911	8300,55319	255,75097	348,90070	946,04540	328,37501	0,0	0,0	25	1	0	3	1	83.33%	3.33%	0.00%	10.00%	3.33%
5	2026-03-20 08:05:35	TRIP	YES	0,92684	3,60071	7638,81553	82,24198	677,54700	410,58480	293,63964	0,0	0,0	26	1	0	2	1	86.67%	3.33%	0.00%	6.67%	3.33%
6	2026-03-20 08:06:42	TRIP	YES	0,96484	2,78363	8769,31621	171,63936	363,93642	1192,73730	349,92098	0,0	0,0	26	0	1	3	0	86.67%	0.00%	3.33%	10.00%	0.00%
7	2026-03-20 08:07:49	TRIP	YES	0,93200	3,31768	9029,59961	82,38890	420,09159	332,96027	328,83468	0,0	0,0	25	0	1	3	1	83.33%	0.00%	3.33%	10.00%	3.33%
8	2026-03-20 08:08:56	TRIP	YES	0,95940	3,78342	7538,26385	129,31870	202,89314	612,12297	282,75329	0,0	0,0	27	0	1	2	0	90.00%	0.00%	3.33%	6.67%	0.00%
9	2026-03-20 08:09:03	TRIP	YES	0,92745	3,48284	9291,73635	129,66635	696,22298	344,28117	348,73023	0,0	0,0	26	1	0	2	1	86.67%	3.33%	0.00%	6.67%	3.33%
10	2026-03-20 08:10:10	TRIP	YES	0,95495	3,27931	6102,28289	229,39214	532,31290	1143,85821	266,92820	0,0	0,0	25	1	1	3	0	83.33%	3.33%	3.33%	10.00%	0.00%
11	2026-03-20 08:11:17	TRIP	YES	0,93905	3,74855	6966,86944	132,05921	313,17770	278,93732	256,36812	0,0	0,0	26	1	1	1	1	86.67%	3.33%	3.33%	3.33%	3.33%
12	2026-03-20 08:12:24	TRIP	YES	0,95345	3,58705	8789,54846	189,99046	441,99578	753,11766	339,15508	0,0	0,0	27	0	1	1	1	90.00%	0.00%	3.33%	3.33%	3.33%
13	2026-03-20 08:13:31	TRIP	YES	0,96587	3,09284	5897,54141	260,85055	482,75243	774,03945	247,17279	0,0	0,0	28	1	0	0	1	93.33%	3.33%	0.00%	0.00%	3.33%
14	2026-03-20 08:14:38	TRIP	YES	0,96146	3,19573	7236,68605	326,49325	573,05838	1249,21508	312,84843	0,0	0,0	28	0	0	2	0	93.33%	0.00%	0.00%	6.67%	0.00%
15	2026-03-20 08:15:45	TRIP	YES	0,92287	2,48466	9483,23699	263,36660	501,28532	743,66960	366,38528	0,0	0,0	26	0	0	3	1	86.67%	0.00%	0.00%	10.00%	3.33%
16	2026-03-20 08:16:52	TRIP	YES	0,94995	2,78845	6942,50649	265,04708	273,71066	1085,98699	285,57504	0,0	0,0	27	1	1	0	1	90.00%	3.33%	3.33%	0.00%	3.33%
17	2026-03-20 08:17:59	TRIP	YES	0,95301	2,49256	9002,98217	343,32510	617,86044	249,56513	340,45776	0,0	0,0	25	1	1	2	1	83.33%	3.33%	3.33%	6.67%	3.33%
18	2026-03-20 08:18:06	TRIP	YES	0,93554	3,43837	9225,48836	124,76060	543,72682	967,17207	362,03826	0,0	0,0	25	1	1	2	1	83.33%	3.33%	3.33%	6.67%	3.33%
19	2026-03-20 08:19:13	TRIP	YES	0,95488	2,63375	5972,73222	361,64238	308,78900	1173,35246	260,55054	0,0	0,0	27	1	0	2	0	90.00%	3.33%	0.00%	6.67%	0.00%
20	2026-03-20 08:20:20	TRIP	YES	0,92400	3,39725	8356,25388	109,59107	408,53081	586,53814	315,36380	0,0	0,0	26	1	0	2	1	86.67%	3.33%	0.00%	6.67%	3.33%
21	2026-03-20 08:21:27	TRIP	YES	0,92584	3,20348	9130,72538	163,76878	437,22131	234,10227	332,19392	0,0	0,0	27	1	0	1	1	90.00%	3.33%	0.00%	3.33%	3.33%
22	2026-03-20 08:22:34	TRIP	YES	0,92805	3,70362	9844,67155	279,92559	653,96200	1010,84240	392,98005	0,0	0,0	26	1	1	1	1	86.67%	3.33%	3.33%	3.33%	3.33%
23	2026-03-20 08:23:41	TRIP	YES	0,93375	2,50904	7275,88328	261,73066	647,53844	384,96895	285,67071	0,0	0,0	27	1	0	1	1	90.00%	3.33%	0.00%	3.33%	3.33%
24	2026-03-20 08:24:48	TRIP	YES	0,94286	2,79523	9777,68647	199,17373	460,90390	193,88563	354,38832	0,0	0,0	25	0	1	3	1	83.33%	0.00%	3.33%	10.00%	3.33%
25	2026-03-20 08:25:55	TRIP	YES	0,94280	3,22837	7914,81158	358,59555	269,55100	1188,99428	324,39841	0,0	0,0	27	0	0	2	1	90.00%	0.00%	0.00%	6.67%	3.33%
26	2026-03-20 08:26:02	TRIP	YES	0,93195	2,88499	9749,74224	396,03710	673,77979	186,63018	366,87298	0,0	0,0	26	1	0	2	1	86.67%	3.33%	0.00%	6.67%	3.33%
27	2026-03-20 08:27:09	TRIP	YES	0,94590	2,73343	7907,75305	103,44244	698,37321	978,49251	322,93537	0,0	0,0	25	1	0	3	1	83.33%	3.33%	0.00%	10.00%	3.33%
28	2026-03-20 08:28:16	TRIP	YES	0,95394	2,92149	10465,14039	112,39507	216,13370	333,86794	370,91790	0,0	0,0	28	1	0	1	0	93.33%	3.33%	0.00%	3.33%	0.00%
29	2026-03-20 08:29:23	TRIP	YES	0,96632	2,73148	6683,25198	194,77319	593,43700	966,30905	281,25904	0,0	0,0	28	0	0	2	0	93.33%	0.00%	0.00%	6.67%	0.00%
30	2026-03-20 08:30:30	TRIP	YES	0,93053	3,49191	8398,95259	137,63698	252,94061	704,65145	316,47272	0,0	0,0	26	1	0	2	1	86.67%	3.33%	0.00%	6.67%	3.33%
31	2026-03-20 08:31:37	TRIP	YES	0,93549	2,77101	5935,54185	138,42630	532,03934	1106,42116	257,08096	0,0	0,0	27	1	0	1	1	90.00%	3.33%	0.00%	3.33%	3.33%
32	2026-03-20 08:32:44	TRIP	YES	0,92529	2,74751	7185,43660	265,81856	527,29311	475,08597	281,78781	0,0	0,0	27	1	0	1	1	90.00%	3.33%	0.00%	3.33%	3.33%
33	2026-03-20 08:33:51	TRIP	YES	0,95616	2,74979	7748,82922	369,79504	239,78928	198,33197	285,22485	0,0	0,0	28	0	1	0	1	93.33%	0.00%	3.33%	0.00%	3.33%
34	2026-03-20 08:34:58	TRIP	YES	0,93850	3,28242	8716,83058	290,47192	303,46905	1091,21301	346,73282	0,0	0,0	25	1	0	3	1	83.33%	3.33%	0.00%	10.00%	3.33%
35	2026-03-20 08:35:05	TRIP	YES	0,92705	3,66711	9695,58774	200,69486	187,84253	699,00934	359,43782	0,0	0,0	25	1	0	3	1	83.33%	3.33%	0.00%	10.00%	3.33%
36	2026-03-20 08:36:12	TRIP	YES	0,92239	3,35650	6215,87822	158,86837	265,12585	497,03783	237,89701	0,0	0,0	27	1	0	1	1	90.00%	3.33%	0.00%	3.33%	3.33%
37	2026-03-20 08:37:19	TRIP	YES	0,93487	2,97679	8218,64993	103,83051	314,68015	338,01816	299,17262	0,0	0,0	25	1	1	2	1	83.33%	3.33%	3.33%	6.67%	3.33%
38	2026-03-20 08:38:26	TRIP	YES	0,95870	3,51278	10543,83916	361,92584	357,12498	792,13735	401,83424	0,0	0,0	27	1	0	1	1	90.00%	3.33%	0.00%	3.33%	3.33%
39	2026-03-20 08:39:33	TRIP	YES	0,92945	2,84643	6460,80700	402,68379	581,51798	250,32922	256,51127	0,0	0,0	27	1	1	0	1	90.00%	3.33%	3.33%	0.00%	3.33%
40	2026-03-20 08:40:40	TRIP	YES	0,96678	2,54019	8781,38143	177,41667	601,71256	1207,74432	358,94183	0,0	0,0	26	0	1	2	1	86.67%	0.00%	3.33%	6.67%	3.33%
41	2026-03-20 08:41:47	TRIP	YES	0,95848	2,89673	9747,87794	384,58908	259,21370	845,65925	374,57800	0,0	0,0	28	1	0	0	1	93.33%	3.33%	0.00%	0.00%	3.33%
42	2026-03-20 08:42:54	TRIP	YES	0,95393	3,72658	8287,11438	283,59298	265,70501	1286,62692	337,43464	0,0	0,0	28	0	0	1	1	93.33%	0.00%	0.00%	3.33%	3.33%
43	2026-03-20 08:43:01	TRIP	YES	0,92524	2,72567	6459,68739	270,46857	165,36567	1208,45425	270,13253	0,0	0,0	25	1	1	2	1	83.33%	3.33%	3.33%	6.67%	3.33%
44	2026-03-20 08:44:08	TRIP	YES	0,96068	2,85302	5416,13835	292,00608	655,71492	1048,41865	247,07593	0,0	0,0	28	1	0	0	1	93.33%	3.33%	0.00%	0.00%	3.33%
