ID,Timestamp,Model,Satisfied,Avg_Satisfaction,Avg_Path_Length,Client_Energy,Malicious_Energy,Benevolent_Energy,Relay_Energy,Avg_Sensor_Energy
1,2026-03-20 08:01:07,TRIP,YES,0.95679,3.34673,7894.13125,288.71834,308.76368,646.86097,304.61581
2,2026-03-20 08:02:14,TRIP,YES,0.94523,2.78952,10262.5814,214.12748,673.38593,549.92755,390.00075
3,2026-03-20 08:03:21,TRIP,YES,0.94255,3.3298,7198.58047,104.67239,450.91709,427.88038,272.73501
4,2026-03-20 08:04:28,TRIP,YES,0.93687,3.20911,8300.55319,255.75097,348.9007,946.0454,328.37501
5,2026-03-20 08:05:35,TRIP,YES,0.92684,3.60071,7638.81553,82.24198,677.547,410.5848,293.63964
6,2026-03-20 08:06:42,TRIP,YES,0.96484,2.78363,8769.31621,171.63936,363.93642,1192.7373,349.92098
7,2026-03-20 08:07:49,TRIP,YES,0.932,3.31768,9029.59961,82.3889,420.09159,332.96027,328.83468
8,2026-03-20 08:08:56,TRIP,YES,0.9594,3.78342,7538.26385,129.3187,202.89314,612.12297,282.75329
9,2026-03-20 08:09:03,TRIP,YES,0.92745,3.48284,9291.73635,129.66635,696.22298,344.28117,348.73023
10,2026-03-20 08:10:10,TRIP,YES,0.95495,3.27931,6102.28289,229.39214,532.3129,1143.85821,266.9282
11,2026-03-20 08:11:17,TRIP,YES,0.93905,3.74855,6966.86944,132.05921,313.1777,278.93732,256.36812
12,2026-03-20 08:12:24,TRIP,YES,0.95345,3.58705,8789.54846,189.99046,441.99578,753.11766,339.15508
13,2026-03-20 08:13:31,TRIP,YES,0.96587,3.09284,5897.54141,260.85055,482.75243,774.03945,247.17279
14,2026-03-20 08:14:38,TRIP,YES,0.96146,3.19573,7236.68605,326.49325,573.05838,1249.21508,312.84843
15,2026-03-20 08:15:45,TRIP,YES,0.92287,2.48466,9483.23699,263.3666,501.28532,743.6696,366.38528
16,2026-03-20 08:16:52,TRIP,YES,0.94995,2.78845,6942.50649,265.04708,273.71066,1085.98699,285.57504
17,2026-03-20 08:17:59,TRIP,YES,0.95301,2.49256,9002.98217,343.3251,617.86044,249.56513,340.45776
18,2026-03-20 08:18:06,TRIP,YES,0.93554,3.43837,9225.48836,124.7606,543.72682,967.17207,362.03826
19,2026-03-20 08:19:13,TRIP,YES,0.95488,2.63375,5972.73222,361.64238,308.789,1173.35246,260.55054
20,2026-03-20 08:20:20,TRIP,YES,0.924,3.39725,8356.25388,109.59107,408.53081,586.53814,315.3638
21,2026-03-20 08:21:27,TRIP,YES,0.92584,3.20348,9130.72538,163.76878,437.22131,234.10227,332.19392
22,2026-03-20 08:22:34,TRIP,YES,0.92805,3.70362,9844.67155,279.92559,653.962,1010.8424,392.98005
23,2026-03-20 08:23:41,TRIP,YES,0.93375,2.50904,7275.88328,261.73066,647.53844,384.96895,285.67071
24,2026-03-20 08:24:48,TRIP,YES,0.94286,2.79523,9777.68647,199.17373,460.9039,193.88563,354.38832
25,2026-03-20 08:25:55,TRIP,YES,0.9428,3.22837,7914.81158,358.59555,269.551,1188.99428,324.39841
26,2026-03-20 08:26:02,TRIP,YES,0.93195,2.88499,9749.74224,396.0371,673.77979,186.63018,366.87298
27,2026-03-20 08:27:09,TRIP,YES,0.9459,2.73343,7907.75305,103.44244,698.37321,978.49251,322.93537
28,2026-03-20 08:28:16,TRIP,YES,0.95394,2.92149,10465.14039,112.39507,216.1337,333.86794,370.9179
29,2026-03-20 08:29:23,TRIP,YES,0.96632,2.73148,6683.25198,194.77319,593.437,966.30905,281.25904
30,2026-03-20 08:30:30,TRIP,YES,0.93053,3.49191,8398.95259,137.63698,252.94061,704.65145,316.47272
31,2026-03-20 08:31:37,TRIP,YES,0.93549,2.77101,5935.54185,138.4263,532.03934,1106.42116,257.08096
32,2026-03-20 08:32:44,TRIP,YES,0.92529,2.74751,7185.4366,265.81856,527.29311,475.08597,281.78781
33,2026-03-20 08:33:51,TRIP,YES,0.95616,2.74979,7748.82922,369.79504,239.78928,198.33197,285.22485
34,2026-03-20 08:34:58,TRIP,YES,0.9385,3.28242,8716.83058,290.47192,303.46905,1091.21301,346.73282
35,2026-03-20 08:35:05,TRIP,YES,0.92705,3.66711,9695.58774,200.69486,187.84253,699.00934,359.43782
36,2026-03-20 08:36:12,TRIP,YES,0.92239,3.3565,6215.87822,158.86837,265.12585,497.03783,237.89701
37,2026-03-20 08:37:19,TRIP,YES,0.93487,2.97679,8218.64993,103.83051,314.68015,338.01816,299.17262
38,2026-03-20 08:38:26,TRIP,YES,0.9587,3.51278,10543.83916,361.92584,357.12498,792.13735,401.83424
39,2026-03-20 08:39:33,TRIP,YES,0.92945,2.84643,6460.807,402.68379,581.51798,250.32922,256.51127
40,2026-03-20 08:40:40,TRIP,YES,0.96678,2.54019,8781.38143,177.41667,601.71256,1207.74432,358.94183
41,2026-03-20 08:41:47,TRIP,YES,0.95848,2.89673,9747.87794,384.58908,259.2137,845.65925,374.578
42,2026-03-20 08:42:54,TRIP,YES,0.95393,3.72658,8287.11438,283.59298,265.70501,1286.62692,337.43464
43,2026-03-20 08:43:01,TRIP,YES,0.92524,2.72567,6459.68739,270.46857,165.36567,1208.45425,270.13253
44,2026-03-20 08:44:08,TRIP,YES,0.96068,2.85302,5416.13835,292.00608,655.71492,1048.41865,247.07593
45,2026-03-20 08:45:15,TRIP,YES,0.96527,2.95383,5835.4705,190.03193,238.00164,360.61683,220.80403
46,2026-03-20 08:46:22,TRIP,YES,0.92919,3.75624,8975.87011,414.52658,586.04061,433.90949,347.01156
47,2026-03-20 08:47:29,TRIP,YES,0.92699,3.42036,10328.57695,421.63394,374.50676,1293.62569,413.94478
48,2026-03-20 08:48:36,TRIP,YES,0.96647,2.70925,8297.4163,417.33423,240.2442,1016.05781,332.36842
49,2026-03-20 08:49:43,TRIP,YES,0.92517,3.39255,8687.24425,399.42196,403.94701,480.71187,332.3775
50,2026-03-20 08:50:50,TRIP,YES,0.92106,2.94031,9182.69782,428.93845,638.23532,734.78642,366.15527
