TRMSim-WSN Simulation Results - Tab-Separated Values
Generated: 2026-03-20 08:00:00
Scenario: drone-swarm  |  Model: PeerTrust  |  Total Records: 50

ID	Timestamp	Model	Satisfied	Avg_Satisfaction	Avg_Path_Length	Client_Energy	Malicious_Energy	Benevolent_Energy	Relay_Energy	Avg_Sensor_Energy	PreTrusted_Energy	PowerNode_Energy	VeryHigh_Count	High_Count	Medium_Count	Low_Count	VeryLow_Count	VeryHigh_%	High_%	Medium_%	Low_%	VeryLow_%
1	2026-03-20 08:01:07	PeerTrust	YES	0,96689	2,23775	7288,30736	271,89327	174,09306	867,74212	286,73453	0,0	0,0	26	0	0	4	0	86.67%	0.00%	0.00%	13.33%	0.00%
2	2026-03-20 08:02:14	PeerTrust	YES	0,95047	2,65758	9234,51745	208,90291	551,04511	1070,15899	368,82082	0,0	0,0	26	0	0	4	0	86.67%	0.00%	0.00%	13.33%	0.00%
3	2026-03-20 08:03:21	PeerTrust	YES	0,98200	2,68994	8645,76369	345,61924	498,91242	987,02953	349,24416	0,0	0,0	29	0	0	1	0	96.67%	0.00%	0.00%	3.33%	0.00%
4	2026-03-20 08:04:28	PeerTrust	YES	0,94705	3,13724	8189,03878	154,10794	523,72179	1000,58097	328,91498	0,0	0,0	25	1	0	3	1	83.33%	3.33%	0.00%	10.00%	3.33%
5	2026-03-20 08:05:35	PeerTrust	YES	0,97477	3,55061	5772,92337	88,73066	322,21777	904,76160	236,28778	0,0	0,0	29	1	0	0	0	96.67%	3.33%	0.00%	0.00%	0.00%
6	2026-03-20 08:06:42	PeerTrust	YES	0,96962	3,07814	5740,07692	342,64350	602,15248	822,44043	250,24378	0,0	0,0	26	1	0	2	1	86.67%	3.33%	0.00%	6.67%	3.33%
7	2026-03-20 08:07:49	PeerTrust	YES	0,95914	2,71880	7881,59219	196,01860	601,77933	1059,89408	324,64281	0,0	0,0	26	1	1	1	1	86.67%	3.33%	3.33%	3.33%	3.33%
8	2026-03-20 08:08:56	PeerTrust	YES	0,97029	2,80968	9089,11511	408,26107	300,44285	1044,77316	361,41974	0,0	0,0	27	1	1	1	0	90.00%	3.33%	3.33%	3.33%	0.00%
9	2026-03-20 08:09:03	PeerTrust	YES	0,95274	3,39240	9602,87440	109,46539	618,44822	440,93388	359,05740	0,0	0,0	26	1	0	2	1	86.67%	3.33%	0.00%	6.67%	3.33%
10	2026-03-20 08:10:10	PeerTrust	YES	0,97604	2,45458	6324,23521	351,26300	336,97620	1121,94238	271,14723	0,0	0,0	28	0	1	1	0	93.33%	0.00%	3.33%	3.33%	0.00%
11	2026-03-20 08:11:17	PeerTrust	YES	0,94542	3,20810	7789,46259	337,77598	519,11686	871,11610	317,24905	0,0	0,0	26	0	0	3	1	86.67%	0.00%	0.00%	10.00%	3.33%
12	2026-03-20 08:12:24	PeerTrust	YES	0,96967	2,62869	8282,24460	240,90857	436,07940	635,28908	319,81739	0,0	0,0	28	1	0	1	0	93.33%	3.33%	0.00%	3.33%	0.00%
13	2026-03-20 08:13:31	PeerTrust	YES	0,95206	2,36892	6220,69676	120,64861	438,64926	995,54288	259,18458	0,0	0,0	26	1	1	1	1	86.67%	3.33%	3.33%	3.33%	3.33%
14	2026-03-20 08:14:38	PeerTrust	YES	0,98106	2,93449	6699,89313	114,17888	260,94114	423,40698	249,94734	0,0	0,0	26	1	0	3	0	86.67%	3.33%	0.00%	10.00%	0.00%
15	2026-03-20 08:15:45	PeerTrust	YES	0,98097	2,97470	8896,31218	122,93503	611,59982	705,24020	344,53624	0,0	0,0	28	1	0	1	0	93.33%	3.33%	0.00%	3.33%	0.00%
16	2026-03-20 08:16:52	PeerTrust	YES	0,94937	2,27193	10187,63706	242,42792	587,50014	608,75696	387,54407	0,0	0,0	25	0	0	4	1	83.33%	0.00%	0.00%	13.33%	3.33%
17	2026-03-20 08:17:59	PeerTrust	YES	0,96451	2,62537	10467,76605	120,27353	557,51059	828,75989	399,14367	0,0	0,0	28	1	0	1	0	93.33%	3.33%	0.00%	3.33%	0.00%
18	2026-03-20 08:18:06	PeerTrust	YES	0,95971	3,40423	10447,16568	183,82928	482,93421	832,30508	398,20781	0,0	0,0	27	0	0	2	1	90.00%	0.00%	0.00%	6.67%	3.33%
19	2026-03-20 08:19:13	PeerTrust	YES	0,96842	2,41988	6121,21181	105,52206	161,39138	662,03896	235,00547	0,0	0,0	27	0	1	2	0	90.00%	0.00%	3.33%	6.67%	0.00%
20	2026-03-20 08:20:20	PeerTrust	YES	0,97012	2,83564	8843,14008	394,12976	569,67057	848,81207	355,19175	0,0	0,0	28	1	0	0	1	93.33%	3.33%	0.00%	0.00%	3.33%
21	2026-03-20 08:21:27	PeerTrust	YES	0,96791	3,47178	9581,14515	104,27934	246,27985	509,14464	348,02830	0,0	0,0	28	0	0	1	1	93.33%	0.00%	0.00%	3.33%	3.33%
22	2026-03-20 08:22:34	PeerTrust	YES	0,96955	3,17963	10196,18408	250,16054	416,77351	266,07278	370,97303	0,0	0,0	26	0	0	4	0	86.67%	0.00%	0.00%	13.33%	0.00%
23	2026-03-20 08:23:41	PeerTrust	YES	0,94565	3,54668	9630,58065	275,56770	654,40886	1249,54249	393,66999	0,0	0,0	27	0	1	1	1	90.00%	0.00%	3.33%	3.33%	3.33%
24	2026-03-20 08:24:48	PeerTrust	YES	0,96082	3,11211	10055,18578	141,70631	464,37141	859,21965	384,01610	0,0	0,0	27	1	0	2	0	90.00%	3.33%	0.00%	6.67%	0.00%
25	2026-03-20 08:25:55	PeerTrust	YES	0,96881	3,40083	6947,95942	315,84905	309,87325	1191,35709	292,16796	0,0	0,0	28	1	0	1	0	93.33%	3.33%	0.00%	3.33%	0.00%
26	2026-03-20 08:26:02	PeerTrust	YES	0,95493	3,55826	7342,12780	254,96273	673,82199	883,69661	305,15364	0,0	0,0	27	0	0	2	1	90.00%	0.00%	0.00%	6.67%	3.33%
27	2026-03-20 08:27:09	PeerTrust	YES	0,97226	3,07557	9227,94984	149,20980	445,59421	1172,60985	366,51212	0,0	0,0	27	0	1	2	0	90.00%	0.00%	3.33%	6.67%	0.00%
28	2026-03-20 08:28:16	PeerTrust	YES	0,96635	2,53502	6039,40427	267,28526	447,17073	279,73385	234,45314	0,0	0,0	28	1	0	0	1	93.33%	3.33%	0.00%	0.00%	3.33%
29	2026-03-20 08:29:23	PeerTrust	YES	0,97529	2,89773	8997,99763	253,01649	302,18095	1073,15462	354,21166	0,0	0,0	29	1	0	0	0	96.67%	3.33%	0.00%	0.00%	0.00%
30	2026-03-20 08:30:30	PeerTrust	YES	0,97887	2,91154	9860,42915	373,76916	303,64865	1025,30661	385,43845	0,0	0,0	27	1	1	1	0	90.00%	3.33%	3.33%	3.33%	0.00%
31	2026-03-20 08:31:37	PeerTrust	YES	0,95331	2,61798	8310,76993	419,62679	414,61298	338,99710	316,13356	0,0	0,0	27	1	0	1	1	90.00%	3.33%	0.00%	3.33%	3.33%
32	2026-03-20 08:32:44	PeerTrust	YES	0,96021	2,65049	6199,85758	317,14947	457,33477	429,91182	246,80845	0,0	0,0	28	1	1	0	0	93.33%	3.33%	3.33%	0.00%	0.00%
33	2026-03-20 08:33:51	PeerTrust	YES	0,97446	2,74051	8717,55080	359,05417	670,02543	710,00166	348,55440	0,0	0,0	26	1	1	2	0	86.67%	3.33%	3.33%	6.67%	0.00%
34	2026-03-20 08:34:58	PeerTrust	YES	0,97697	2,81643	7987,54076	235,35555	535,67079	618,67712	312,57481	0,0	0,0	28	1	1	0	0	93.33%	3.33%	3.33%	0.00%	0.00%
35	2026-03-20 08:35:05	PeerTrust	YES	0,95554	3,16979	8644,13426	369,60020	603,21750	1099,49614	357,21494	0,0	0,0	26	1	1	1	1	86.67%	3.33%	3.33%	3.33%	3.33%
36	2026-03-20 08:36:12	PeerTrust	YES	0,97690	2,25026	5562,62996	294,59475	638,88313	1247,24574	258,11179	0,0	0,0	28	0	1	1	0	93.33%	0.00%	3.33%	3.33%	0.00%
37	2026-03-20 08:37:19	PeerTrust	YES	0,97690	2,82115	8878,20616	387,16418	183,91530	1031,87351	349,37197	0,0	0,0	27	0	0	3	0	90.00%	0.00%	0.00%	10.00%	0.00%
38	2026-03-20 08:38:26	PeerTrust	YES	0,96464	3,30953	6100,91334	106,84924	612,83659	843,09009	255,45631	0,0	0,0	26	0	0	3	1	86.67%	0.00%	0.00%	10.00%	3.33%
39	2026-03-20 08:39:33	PeerTrust	YES	0,95216	2,55746	5249,80639	353,57525	628,62890	905,04365	237,90181	0,0	0,0	26	1	1	1	1	86.67%	3.33%	3.33%	3.33%	3.33%
40	2026-03-20 08:40:40	PeerTrust	YES	0,96756	2,79403	6525,52059	367,40333	263,59284	591,62178	258,27128	0,0	0,0	27	1	1	1	0	90.00%	3.33%	3.33%	3.33%	0.00%
41	2026-03-20 08:41:47	PeerTrust	YES	0,98171	2,61332	10383,10577	303,79814	302,72980	785,54405	392,50593	0,0	0,0	28	0	1	1	0	93.33%	0.00%	3.33%	3.33%	0.00%
42	2026-03-20 08:42:54	PeerTrust	YES	0,96187	3,46582	6716,82900	351,61244	475,67380	556,98342	270,03662	0,0	0,0	27	1	1	0	1	90.00%	3.33%	3.33%	0.00%	3.33%
43	2026-03-20 08:43:01	PeerTrust	YES	0,96837	3,37367	8529,71495	387,15726	496,09712	510,55819	330,78425	0,0	0,0	27	1	0	1	1	90.00%	3.33%	0.00%	3.33%	3.33%
44	2026-03-20 08:44:08	PeerTrust	YES	0,95380	3,24647	6130,89237	124,93433	440,49203	1219,49385	263,86042	0,0	0,0	27	1	0	1	1	90.00%	3.33%	0.00%	3.33%	3.33%
45	2026-03-20 08:45:15	PeerTrust	YES	0,97499	2,87459	9474,38902	333,83018	336,13193	303,23159	348,25276	0,0	0,0	29	1	1	0	0	96.67%	3.33%	3.33%	0.00%	0.00%
46	2026-03-20 08:46:22	PeerTrust	YES	0,97097	3,57192	10326,52966	353,55980	350,20303	1026,02971	401,87741	0,0	0,0	26	1	1	2	0	86.67%	3.33%	3.33%	6.67%	0.00%
47	2026-03-20 08:47:29	PeerTrust	YES	0,96889	3,01838	9558,81170	399,69924	216,33997	430,18944	353,50135	0,0	0,0	26	1	1	1	1	86.67%	3.33%	3.33%	3.33%	3.33%
48	2026-03-20 08:48:36	PeerTrust	YES	0,95085	2,28850	9566,43336	389,19180	317,13889	616,87657	362,98802	0,0	0,0	26	0	0	3	1	86.67%	0.00%	0.00%	10.00%	3.33%
49	2026-03-20 08:49:43	PeerTrust	YES	0,94589	3,44216	5919,01946	234,23888	508,65283	975,15993	254,56904	0,0	0,0	28	1	0	0	1	93.33%	3.33%	0.00%	0.00%	3.33%
50	2026-03-20 08:50:50	PeerTrust	YES	0,95860	2,33863	7793,53930	218,75940	654,79119	215,00643	296,06988	0,0	0,0	26	1	1	1	1	86.67%	3.33%	3.33%	3.33%	3.33%
