TRMSim-WSN Simulation Results - Tab-Separated Values
Generated: 2026-03-22 08:00:00
Scenario: drone-contested  |  Model: LFTM  |  Total Records: 40

ID	Timestamp	Model	Satisfied	Avg_Satisfaction	Avg_Path_Length	Client_Energy	Malicious_Energy	Benevolent_Energy	Relay_Energy	Avg_Sensor_Energy	PreTrusted_Energy	PowerNode_Energy	VeryHigh_Count	High_Count	Medium_Count	Low_Count	VeryLow_Count	VeryHigh_%	High_%	Medium_%	Low_%	VeryLow_%
1	2026-03-22 08:01:07	LFTM	YES	0,84111	4,71542	15578,60717	3874,64438	1335,01074	7533,82286	354,02606	0,0	0,0	63	1	0	8	8	78.75%	1.25%	0.00%	10.00%	10.00%
2	2026-03-22 08:02:14	LFTM	YES	0,87376	3,94180	21931,05055	7069,59088	1571,15007	3881,16578	430,66197	0,0	0,0	66	0	1	7	6	82.50%	0.00%	1.25%	8.75%	7.50%
3	2026-03-22 08:03:21	LFTM	YES	0,88068	2,82709	17573,50018	4369,43446	1267,04652	4106,80027	341,45977	0,0	0,0	68	1	1	7	3	85.00%	1.25%	1.25%	8.75%	3.75%
4	2026-03-22 08:04:28	LFTM	YES	0,81846	4,68382	18745,16882	7096,92628	1328,99229	5209,55001	404,75797	0,0	0,0	61	0	1	9	9	76.25%	0.00%	1.25%	11.25%	11.25%
5	2026-03-22 08:05:35	LFTM	YES	0,80749	4,51957	22557,93996	5003,13347	1003,59167	4234,76925	409,99293	0,0	0,0	62	2	2	4	10	77.50%	2.50%	2.50%	5.00%	12.50%
6	2026-03-22 08:06:42	LFTM	YES	0,83352	4,29078	11553,74231	6996,71595	867,98393	7076,68745	331,18912	0,0	0,0	60	1	0	14	5	75.00%	1.25%	0.00%	17.50%	6.25%
7	2026-03-22 08:07:49	LFTM	YES	0,80770	4,25072	20843,56559	2612,52502	1707,53231	6504,67070	395,85367	0,0	0,0	57	3	1	14	5	71.25%	3.75%	1.25%	17.50%	6.25%
8	2026-03-22 08:08:56	LFTM	YES	0,80581	3,04974	14312,05340	2544,17180	1544,73136	6488,66406	311,12026	0,0	0,0	62	1	2	5	10	77.50%	1.25%	2.50%	6.25%	12.50%
9	2026-03-22 08:09:03	LFTM	YES	0,81811	3,53822	12316,58555	7182,87606	1961,60437	7605,55173	363,33272	0,0	0,0	60	2	2	11	5	75.00%	2.50%	2.50%	13.75%	6.25%
10	2026-03-22 08:10:10	LFTM	YES	0,82370	3,99749	12418,99992	5589,89539	551,25615	3397,73894	274,47363	0,0	0,0	59	4	1	10	6	73.75%	5.00%	1.25%	12.50%	7.50%
11	2026-03-22 08:11:17	LFTM	YES	0,89541	3,00724	13832,38925	5149,96187	1605,78926	4257,16240	310,56628	0,0	0,0	67	4	0	5	4	83.75%	5.00%	0.00%	6.25%	5.00%
