ID,Timestamp,Model,Satisfied,Avg_Satisfaction,Avg_Path_Length,Client_Energy,Malicious_Energy,Benevolent_Energy,Relay_Energy,Avg_Sensor_Energy
1,2026-03-22 08:01:07,PeerTrust,YES,0.81525,4.18838,19554.25786,5158.25591,830.61605,5644.36741,389.84372
2,2026-03-22 08:02:14,PeerTrust,YES,0.79143,4.25727,16883.50856,6767.7337,746.6436,7257.35896,395.69056
3,2026-03-22 08:03:21,PeerTrust,YES,0.76498,4.33574,18091.89473,2525.09143,1643.84703,6879.93845,364.25965
4,2026-03-22 08:04:28,PeerTrust,YES,0.7365,4.42814,14984.80059,5352.00221,773.93327,5748.34233,335.73848
5,2026-03-22 08:05:35,PeerTrust,YES,0.83497,4.18682,21799.67349,3996.73483,625.00237,2044.65589,355.82583
6,2026-03-22 08:06:42,PeerTrust,YES,0.76378,4.47221,11110.96408,6079.45392,1649.0546,3975.84547,285.19148
7,2026-03-22 08:07:49,PeerTrust,YES,0.76689,3.89532,14902.08057,4213.07726,1263.1663,5643.68158,325.27507
8,2026-03-22 08:08:56,PeerTrust,YES,0.82216,3.48567,21970.74449,5886.38328,687.98843,2394.60298,386.74649
9,2026-03-22 08:09:03,PeerTrust,YES,0.84079,3.31166,17885.79335,4411.9617,1138.44012,6339.10633,372.19127
10,2026-03-22 08:10:10,PeerTrust,YES,0.78645,4.22511,14586.03315,3077.588,1346.40256,5178.66175,302.35857
11,2026-03-22 08:11:17,PeerTrust,YES,0.78572,4.01743,21749.68467,5295.26755,1486.83556,2622.40403,389.4274
12,2026-03-22 08:12:24,PeerTrust,YES,0.83996,5.55917,19457.0029,4696.6307,609.52844,6894.53513,395.72121
13,2026-03-22 08:13:31,PeerTrust,YES,0.72768,4.68422,19678.12977,3812.49838,573.88398,3889.50394,349.4252
14,2026-03-22 08:14:38,PeerTrust,YES,0.80899,4.15254,21546.68498,6629.69469,904.89182,2194.29432,390.94457
15,2026-03-22 08:15:45,PeerTrust,YES,0.72562,4.2829,12444.41127,2299.39533,1886.51076,6448.92679,288.49055
16,2026-03-22 08:16:52,PeerTrust,YES,0.82358,3.79462,12024.19577,3629.6372,1701.00174,2078.11656,242.91189
17,2026-03-22 08:17:59,PeerTrust,YES,0.77338,5.1196,13504.40476,6064.49426,1178.88592,6396.54604,339.30414
18,2026-03-22 08:18:06,PeerTrust,YES,0.83381,3.48538,16203.40517,7762.79633,1578.5149,3308.71092,360.66784
19,2026-03-22 08:19:13,PeerTrust,YES,0.76079,4.70565,19188.06521,2672.76731,734.64056,4193.09642,334.85712
20,2026-03-22 08:20:20,PeerTrust,YES,0.7651,4.86402,15957.78018,2841.86902,1718.38883,2065.24672,282.29106
21,2026-03-22 08:21:27,PeerTrust,YES,0.80268,3.20254,21053.68962,5697.06008,1838.65712,4374.82233,412.05286
22,2026-03-22 08:22:34,PeerTrust,YES,0.73019,4.73586,14998.26828,6484.27589,1548.72728,6038.72401,363.37494
23,2026-03-22 08:23:41,PeerTrust,YES,0.74031,4.46903,18237.22139,6823.7991,516.74598,2537.34318,351.43887
24,2026-03-22 08:24:48,PeerTrust,YES,0.74194,3.15925,11557.32475,7443.33171,1419.24773,6595.02525,337.68662
25,2026-03-22 08:25:55,PeerTrust,YES,0.8242,3.42477,18048.53823,7219.40385,1292.49633,7319.4103,423.49811
26,2026-03-22 08:26:02,PeerTrust,YES,0.83409,4.69695,21110.99699,3603.02466,1097.77676,6968.65321,409.75565
27,2026-03-22 08:27:09,PeerTrust,YES,0.81436,4.057,14325.52947,2348.34016,1837.84798,3455.65669,274.59218
28,2026-03-22 08:28:16,PeerTrust,YES,0.74013,4.33014,12154.5349,6458.50248,805.7411,5538.35992,311.96423
29,2026-03-22 08:29:23,PeerTrust,YES,0.78885,3.72649,15627.6436,7199.77188,708.39599,5521.84398,363.22069
30,2026-03-22 08:30:30,PeerTrust,YES,0.83017,4.5366,16426.90453,7451.48422,1186.95124,4398.31717,368.29571
31,2026-03-22 08:31:37,PeerTrust,YES,0.71841,5.48539,19906.73158,4795.98478,1294.14144,7142.73203,414.24487
32,2026-03-22 08:32:44,PeerTrust,YES,0.83689,3.32667,16648.20241,7573.36803,612.6395,4528.01645,367.02783
33,2026-03-22 08:33:51,PeerTrust,YES,0.76564,3.57751,18502.6462,7199.47205,1382.86388,3975.93617,388.26148
34,2026-03-22 08:34:58,PeerTrust,YES,0.74194,4.89935,17318.87243,4837.54879,588.18968,4973.03626,346.47059
35,2026-03-22 08:35:05,PeerTrust,YES,0.84148,3.19261,11144.62621,6569.11549,559.94035,2650.0291,261.54639
36,2026-03-22 08:36:12,PeerTrust,YES,0.82641,3.47238,17162.47569,7363.93171,551.62873,2778.7476,348.2098
37,2026-03-22 08:37:19,PeerTrust,YES,0.80496,3.42634,12480.8636,2289.75638,930.27227,6365.33408,275.82783
38,2026-03-22 08:38:26,PeerTrust,YES,0.73119,4.34286,19690.51506,3279.32064,1626.23494,4344.16305,361.75292
39,2026-03-22 08:39:33,PeerTrust,YES,0.83901,4.53992,12079.28812,6851.27714,1610.34234,6203.25335,334.30201
40,2026-03-22 08:40:40,PeerTrust,YES,0.76948,4.84074,16864.18889,4544.23503,1795.94574,2223.84392,317.85267
