ID,Timestamp,Model,Satisfied,Avg_Satisfaction,Avg_Path_Length,Client_Energy,Malicious_Energy,Benevolent_Energy,Relay_Energy,Avg_Sensor_Energy
1,2026-03-22 08:01:07,TRIP,YES,0.89393,3.85942,17111.39224,5133.88914,1986.00529,4215.50535,355.5849
2,2026-03-22 08:02:14,TRIP,YES,0.84232,3.43384,13890.21978,7607.14882,1062.29562,5714.32778,353.4249
3,2026-03-22 08:03:21,TRIP,YES,0.87687,5.10755,21680.12547,6198.45054,1671.26033,6852.35954,455.02745
4,2026-03-22 08:04:28,TRIP,YES,0.88043,4.43423,12739.52624,3370.92081,1472.85347,2772.30487,254.44507
5,2026-03-22 08:05:35,TRIP,YES,0.81442,2.9417,22287.50756,4311.55193,784.25242,7040.0588,430.29213
6,2026-03-22 08:06:42,TRIP,YES,0.86805,3.17758,13946.01461,3719.19818,1064.09929,4265.26453,287.43221
7,2026-03-22 08:07:49,TRIP,YES,0.87487,4.08539,19602.4708,6397.23736,1967.01343,4750.04277,408.95955
8,2026-03-22 08:08:56,TRIP,YES,0.86739,4.69896,23131.77037,7096.95306,604.63293,2798.76306,420.40149
9,2026-03-22 08:09:03,TRIP,YES,0.83746,3.91549,17524.88703,6553.33481,692.91313,5978.43574,384.36963
10,2026-03-22 08:10:10,TRIP,YES,0.84908,4.66878,14215.51402,7010.59694,1065.63291,5144.48341,342.95284
11,2026-03-22 08:11:17,TRIP,YES,0.87251,3.24871,20669.54107,4697.68159,891.40029,6886.38214,414.31256
12,2026-03-22 08:12:24,TRIP,YES,0.88469,3.73208,11477.98917,3049.13831,555.32102,6912.6691,274.93897
13,2026-03-22 08:13:31,TRIP,YES,0.82545,3.04138,20741.74329,6121.25175,1527.85726,7477.74034,448.35741
14,2026-03-22 08:14:38,TRIP,YES,0.85886,3.58017,16205.43579,6244.79782,1392.56006,3966.37614,347.61462
15,2026-03-22 08:15:45,TRIP,YES,0.85961,5.01704,19993.74731,4843.74863,855.9057,5375.77646,388.36473
16,2026-03-22 08:16:52,TRIP,YES,0.88347,3.83036,13605.65608,3980.14253,596.93407,4143.47347,279.07758
17,2026-03-22 08:17:59,TRIP,YES,0.83669,3.11349,18107.68031,5292.37511,1705.85134,3119.36049,352.81584
18,2026-03-22 08:18:06,TRIP,YES,0.88277,4.57097,23634.32469,2839.33818,632.31644,4369.38596,393.44207
19,2026-03-22 08:19:13,TRIP,YES,0.82173,3.58531,20458.10544,4885.28855,2053.74387,6907.62499,428.80954
20,2026-03-22 08:20:20,TRIP,YES,0.86013,4.26976,15549.28162,3878.6769,1748.57546,6376.19573,344.40912
21,2026-03-22 08:21:27,TRIP,YES,0.84082,4.23945,21550.10258,4336.76717,690.90126,6357.32927,411.68875
22,2026-03-22 08:22:34,TRIP,YES,0.85477,3.92618,15790.03655,5321.74595,1445.88877,5226.20715,347.29848
23,2026-03-22 08:23:41,TRIP,YES,0.85137,5.04138,17317.17155,7990.43672,1808.67022,3027.31208,376.79488
24,2026-03-22 08:24:48,TRIP,YES,0.89115,3.17153,13800.56024,5005.9327,1689.60431,7721.68832,352.72232
25,2026-03-22 08:25:55,TRIP,YES,0.82136,4.21506,11611.5832,3095.22793,1112.05973,7997.28799,297.70199
26,2026-03-22 08:26:02,TRIP,YES,0.86542,3.0119,22457.01219,7487.67152,871.99544,6988.26416,472.56179
27,2026-03-22 08:27:09,TRIP,YES,0.84925,4.21804,18285.2025,7554.71511,1743.278,4969.58571,406.90977
28,2026-03-22 08:28:16,TRIP,YES,0.85333,3.93484,16803.24918,7352.08295,1040.83308,6874.89422,400.88824
29,2026-03-22 08:29:23,TRIP,YES,0.86085,5.10358,22403.5482,6573.39938,1534.71146,7263.14748,472.18508
30,2026-03-22 08:30:30,TRIP,YES,0.86274,3.1847,18203.78086,3328.7876,1492.80424,5566.14227,357.39394
31,2026-03-22 08:31:37,TRIP,YES,0.89431,3.17665,22989.50899,3253.06811,569.21932,6798.26386,420.12575
32,2026-03-22 08:32:44,TRIP,YES,0.88585,4.29577,16202.83289,2448.55235,1867.44048,2316.55527,285.44226
33,2026-03-22 08:33:51,TRIP,YES,0.83417,3.16368,12361.53714,3183.89128,761.81275,3680.10506,249.84183
34,2026-03-22 08:34:58,TRIP,YES,0.86776,3.64817,11445.07414,2529.25564,1140.50716,4058.64339,239.6685
35,2026-03-22 08:35:05,TRIP,YES,0.82137,3.36589,20652.09848,5678.59359,1299.18834,6596.52917,427.83012
36,2026-03-22 08:36:12,TRIP,YES,0.84827,4.01359,16275.17113,3575.43052,1904.68008,3759.96766,318.94062
37,2026-03-22 08:37:19,TRIP,YES,0.88381,3.60061,16265.6732,2680.93288,1519.13045,3374.29204,298.00036
38,2026-03-22 08:38:26,TRIP,YES,0.86053,3.87463,22675.95769,4876.89975,541.54163,4907.50756,412.52383
39,2026-03-22 08:39:33,TRIP,YES,0.89775,4.00903,18692.92044,7191.7417,1125.43641,4242.82319,390.66152
40,2026-03-22 08:40:40,TRIP,YES,0.87948,4.19509,14918.10703,4539.97026,729.38453,2999.74707,289.84011
