ID,Timestamp,Model,Satisfied,Avg_Satisfaction,Avg_Path_Length,Client_Energy,Malicious_Energy,Benevolent_Energy,Relay_Energy,Avg_Sensor_Energy
1,2026-03-22 08:01:07,BTRM_WSN,YES,0.7835,3.87133,10877.46486,3158.53585,651.92904,5749.83243,255.47203
2,2026-03-22 08:02:14,BTRM_WSN,YES,0.84847,3.25355,18605.87359,5186.2125,1129.80636,7353.30182,403.43993
3,2026-03-22 08:03:21,BTRM_WSN,YES,0.87323,4.17982,20347.51297,4152.33604,526.76366,3419.57844,355.57739
4,2026-03-22 08:04:28,BTRM_WSN,YES,0.85507,3.98739,13475.16883,6644.95457,1495.80419,3647.98887,315.79896
5,2026-03-22 08:05:35,BTRM_WSN,YES,0.82754,3.18791,18975.74015,2354.38205,1474.39404,3696.36131,331.26097
6,2026-03-22 08:06:42,BTRM_WSN,YES,0.78616,4.42892,22083.30842,3137.73689,1682.52819,4816.34382,396.49897
7,2026-03-22 08:07:49,BTRM_WSN,YES,0.81329,3.23725,19057.60106,4021.54126,1672.88341,3926.34046,358.47958
8,2026-03-22 08:08:56,BTRM_WSN,YES,0.80318,3.83618,16709.77413,7353.88418,734.51308,7296.16785,401.17924
9,2026-03-22 08:09:03,BTRM_WSN,YES,0.84267,4.94622,13266.97287,2850.54941,1544.47158,2434.04963,251.20054
10,2026-03-22 08:10:10,BTRM_WSN,YES,0.81498,4.7501,18164.35899,6758.32709,1464.23884,5524.55731,398.89353
11,2026-03-22 08:11:17,BTRM_WSN,YES,0.86427,3.87627,22947.10492,5590.32714,1758.74376,3663.35692,424.49416
12,2026-03-22 08:12:24,BTRM_WSN,YES,0.83763,4.76201,18019.61391,2978.92124,1369.07716,2128.43445,306.20058
13,2026-03-22 08:13:31,BTRM_WSN,YES,0.78523,3.96847,16647.08594,6808.30334,1735.51115,4633.67166,372.80715
14,2026-03-22 08:14:38,BTRM_WSN,YES,0.87319,3.09197,14408.64322,5921.07717,654.27967,4786.78453,322.13481
15,2026-03-22 08:15:45,BTRM_WSN,YES,0.78434,3.80065,20216.3871,7257.77432,1119.93335,6523.20879,438.96629
16,2026-03-22 08:16:52,BTRM_WSN,YES,0.78879,4.76556,14861.45489,2293.01363,1150.33533,3610.82053,273.9453
17,2026-03-22 08:17:59,BTRM_WSN,YES,0.78977,4.73786,19776.28158,2423.38888,1919.0769,5878.05661,374.96005
18,2026-03-22 08:18:06,BTRM_WSN,YES,0.81709,3.18559,17617.24359,2495.33489,1569.81896,3246.39052,311.60985
19,2026-03-22 08:19:13,BTRM_WSN,YES,0.87216,4.07626,22501.06552,3337.78446,1622.62474,3362.44847,385.29904
20,2026-03-22 08:20:20,BTRM_WSN,YES,0.78808,3.5595,16731.96824,5207.42733,701.60996,6075.02162,358.95034
21,2026-03-22 08:21:27,BTRM_WSN,YES,0.85879,4.8798,20667.30969,7651.16773,617.12884,7094.65799,450.3783
22,2026-03-22 08:22:34,BTRM_WSN,YES,0.87384,3.0406,14166.50138,6212.78445,1254.56653,6999.96158,357.92267
23,2026-03-22 08:23:41,BTRM_WSN,YES,0.83398,3.09046,15029.74301,4718.77431,1474.13297,3732.49406,311.9393
24,2026-03-22 08:24:48,BTRM_WSN,YES,0.84389,3.70572,14982.06824,5911.70224,1002.93349,5422.80063,341.49381
25,2026-03-22 08:25:55,BTRM_WSN,YES,0.79467,4.53657,12895.19293,3634.044,1236.67981,7536.05467,316.27464
26,2026-03-22 08:26:02,BTRM_WSN,YES,0.79797,4.83309,19484.1085,3782.95483,1960.34501,6800.25739,400.34582
27,2026-03-22 08:27:09,BTRM_WSN,YES,0.78595,3.49658,12342.97685,3636.40246,793.05494,5249.92856,275.27954
28,2026-03-22 08:28:16,BTRM_WSN,YES,0.83383,3.15771,14479.02919,7530.56046,1118.75225,4896.73473,350.31346
29,2026-03-22 08:29:23,BTRM_WSN,YES,0.8529,4.94632,14841.62388,6262.163,1221.3878,3723.03222,325.60259
30,2026-03-22 08:30:30,BTRM_WSN,YES,0.83626,4.79514,16193.68752,6165.96719,1602.82797,7140.97703,388.79325
31,2026-03-22 08:31:37,BTRM_WSN,YES,0.86272,3.78114,11928.2698,2424.69845,1469.14273,5367.21607,264.86659
32,2026-03-22 08:32:44,BTRM_WSN,YES,0.83369,3.78001,18993.00487,2615.52393,1277.44553,3188.92022,325.93618
33,2026-03-22 08:33:51,BTRM_WSN,YES,0.81666,3.12548,21216.40965,4280.81681,1071.7901,3694.04205,378.28823
34,2026-03-22 08:34:58,BTRM_WSN,YES,0.85187,3.77728,22909.68542,6841.74448,947.17835,6611.7676,466.3797
35,2026-03-22 08:35:05,BTRM_WSN,YES,0.83837,2.98937,13334.96225,4900.21747,1803.93821,7625.17475,345.80366
36,2026-03-22 08:36:12,BTRM_WSN,YES,0.82131,4.8117,15857.07097,5379.30169,1571.16557,6329.36499,364.21129
37,2026-03-22 08:37:19,BTRM_WSN,YES,0.78605,4.61775,20981.93946,3893.09484,1347.73596,4695.33027,386.47626
38,2026-03-22 08:38:26,BTRM_WSN,YES,0.86209,3.83959,18776.51826,7366.8505,1137.39202,4854.56442,401.69156
39,2026-03-22 08:39:33,BTRM_WSN,YES,0.87746,2.94679,19895.9,5528.28804,1357.05039,6962.73714,421.79969
40,2026-03-22 08:40:40,BTRM_WSN,YES,0.8312,4.06558,21112.41683,3060.79867,606.59538,3890.21422,358.37531
